latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover,inside_us
61.75,-79.25,0.4145454545454545,0.134,0.0,0.0,1.0,True
61.75,-78.75,0.47618181818181815,0.429,0.0,0.0,1.0,True
61.75,-78.25,0.7181818181818181,0.965,1.0,0.0,1.0,True
61.75,-77.75,0.6889090909090909,0.921,0.8,0.0,1.0,True
61.75,-77.25,0.638909090909091,0.705,1.0,0.0,1.0,True
61.75,-76.75,0.6285454545454545,0.654,1.0,0.0,1.0,True
61.75,-76.25,0.6925454545454545,0.823,0.8,0.012,1.0,True
61.75,-75.75,0.7204545454545455,0.791,1.0,0.114,1.0,True
61.75,-75.25,0.6570909090909091,0.752,0.4,0.059,1.0,True
61.75,-74.75,0.7132727272727272,0.728,1.0,0.161,1.0,True
61.75,-74.25,0.7745454545454545,0.929,0.8,0.28,1.0,True
61.75,-73.75,0.7738181818181818,0.996,1.0,0.26,1.0,True
61.75,-73.25,0.7055454545454545,0.894,0.2,0.236,1.0,True
61.75,-72.75,0.6167272727272727,0.823,1.0,0.083,1.0,True
61.75,-72.25,0.5845454545454545,0.709,0.0,0.016,1.0,True
61.75,-71.75,0.5949090909090908,0.543,1.0,0.0,1.0,True
61.75,-71.25,0.5686363636363636,0.815,0.0,0.0,1.0,True
61.75,-70.75,0.5711818181818181,0.752,1.0,0.0,1.0,True
61.75,-70.25,0.6195454545454546,0.783,1.0,0.0,1.0,True
61.75,-69.75,0.5787272727272726,0.701,0.0,0.0,1.0,True
61.75,-69.25,0.5135454545454544,0.488,0.0,0.0,1.0,True
61.75,-68.75,0.5105454545454545,0.587,0.0,0.0,1.0,True
61.75,-68.25,0.6352727272727272,0.78,0.8,0.0,1.0,True
61.75,-67.75,0.5595454545454546,0.638,0.0,0.024,1.0,True
61.75,-67.25,0.6435454545454545,0.5,0.4,0.236,1.0,True
61.75,-66.75,0.7438181818181818,0.949,0.4,0.126,1.0,True
61.75,-66.25,0.8682727272727271,0.992,1.0,0.476,1.0,True
61.75,-65.75,0.9009999999999999,0.965,0.8,0.398,1.0,True
61.75,-65.25,0.8564545454545454,0.98,1.0,0.232,1.0,True
61.75,-64.75,0.6452727272727272,0.547,0.4,0.268,1.0,True
61.75,-64.25,0.6875454545454546,0.957,0.8,0.15,1.0,True
61.75,-63.75,0.7705454545454546,0.909,1.0,0.374,1.0,True
61.75,-63.25,0.9112727272727273,0.988,0.6000000000000001,0.756,1.0,True
61.25,-79.75,0.44709090909090904,0.323,0.0,0.0,1.0,True
61.25,-79.25,0.5414545454545454,0.563,0.0,0.0,1.0,True
61.25,-78.75,0.6425454545454545,0.858,1.0,0.0,1.0,True
61.25,-78.25,0.7913636363636364,0.965,0.8,0.016,1.0,True
61.25,-77.75,0.7527272727272728,0.965,0.8,0.059,1.0,True
61.25,-77.25,0.626090909090909,0.591,0.4,0.0,1.0,True
61.25,-76.75,0.6339999999999999,0.701,0.8,0.004,1.0,True
61.25,-76.25,0.6188181818181818,0.772,0.0,0.0,1.0,True
61.25,-75.75,0.642,0.815,0.8,0.0,1.0,True
61.25,-75.25,0.4851818181818183,0.508,0.0,0.0,1.0,True
61.25,-74.75,0.47309090909090906,0.504,0.0,0.0,1.0,True
61.25,-74.25,0.5400909090909091,0.583,0.0,0.0,1.0,True
61.25,-73.75,0.6083636363636363,0.689,0.4,0.043,1.0,True
61.25,-73.25,0.6012727272727273,0.535,0.4,0.0,1.0,True
61.25,-72.75,0.6178181818181817,0.65,0.2,0.0,1.0,True
61.25,-72.25,0.6489090909090908,0.693,1.0,0.028,1.0,True
61.25,-71.75,0.6563636363636364,0.736,1.0,0.0,1.0,True
61.25,-71.25,0.5764545454545454,0.677,0.0,0.0,1.0,True
61.25,-70.75,0.5500909090909091,0.425,0.2,0.0,1.0,True
61.25,-70.25,0.6375454545454545,0.713,1.0,0.016,1.0,True
61.25,-69.75,0.6528181818181819,0.756,1.0,0.0,1.0,True
61.25,-69.25,0.6524545454545454,0.756,0.6000000000000001,0.0,1.0,True
61.25,-68.75,0.5360909090909091,0.539,0.0,0.0,1.0,True
61.25,-68.25,0.5948181818181818,0.772,1.0,0.0,1.0,True
61.25,-67.75,0.6274545454545455,0.756,1.0,0.0,1.0,True
61.25,-67.25,0.6875454545454546,0.862,0.8,0.0,1.0,True
61.25,-66.75,0.7326363636363638,0.992,1.0,0.02,1.0,True
61.25,-66.25,0.7932727272727272,0.906,1.0,0.0,1.0,True
61.25,-65.75,0.753909090909091,0.89,0.8,0.0,1.0,True
61.25,-65.25,0.8084545454545455,0.902,1.0,0.0,1.0,True
61.25,-64.75,0.8897272727272728,0.933,0.8,0.563,1.0,True
61.25,-64.25,0.8575454545454545,1.0,1.0,0.555,1.0,True
61.25,-63.75,0.9187272727272727,1.0,1.0,0.559,1.0,True
61.25,-63.25,0.8338181818181819,1.0,1.0,0.287,1.0,True
61.25,-62.75,0.8515454545454546,1.0,1.0,0.154,1.0,True
60.75,-79.75,0.48027272727272724,0.362,0.0,0.0,1.0,True
60.75,-79.25,0.5325454545454545,0.63,0.0,0.0,1.0,True
60.75,-78.75,0.7211818181818181,0.917,1.0,0.0,1.0,True
60.75,-78.25,0.6810909090909091,0.929,0.8,0.039,1.0,True
60.75,-77.75,0.6782727272727272,0.843,0.0,0.0,1.0,True
60.75,-77.25,0.6392727272727273,0.937,1.0,0.0,1.0,True
60.75,-76.75,0.6139090909090908,0.744,1.0,0.0,1.0,True
60.75,-76.25,0.5888181818181818,0.996,1.0,0.0,1.0,True
60.75,-75.75,0.6085454545454545,0.65,1.0,0.0,1.0,True
60.75,-75.25,0.6324545454545455,0.843,1.0,0.0,1.0,True
60.75,-74.75,0.5812727272727273,0.717,0.0,0.0,1.0,True
60.75,-74.25,0.48890909090909085,0.508,0.0,0.0,1.0,True
60.75,-73.75,0.503,0.52,0.0,0.0,1.0,True
60.75,-73.25,0.5859090909090909,0.591,1.0,0.0,1.0,True
60.75,-72.75,0.6246363636363637,0.835,0.8,0.0,1.0,True
60.75,-72.25,0.45490909090909076,0.437,0.0,0.004,1.0,True
60.75,-71.75,0.588,0.602,0.0,0.0,1.0,True
60.75,-71.25,0.6650909090909091,0.839,1.0,0.0,1.0,True
60.75,-70.75,0.6302727272727272,0.945,0.0,0.0,1.0,True
60.75,-70.25,0.6399090909090909,0.862,0.0,0.0,1.0,True
60.75,-69.75,0.6595454545454545,1.0,1.0,0.0,1.0,True
60.75,-69.25,0.7167272727272727,0.858,1.0,0.157,1.0,True
60.75,-68.75,0.5916363636363635,0.555,0.2,0.169,1.0,True
60.75,-68.25,0.6868181818181818,0.976,1.0,0.0,1.0,True
60.75,-67.75,0.6196363636363637,0.764,1.0,0.0,1.0,True
60.75,-67.25,0.6989090909090909,0.823,0.8,0.0,1.0,True
60.75,-66.75,0.757,0.949,0.8,0.0,1.0,True
60.75,-66.25,0.746909090909091,0.913,1.0,0.0,1.0,True
60.75,-65.75,0.8474545454545453,0.984,0.8,0.315,1.0,True
60.75,-65.25,0.8687272727272727,0.961,0.8,0.476,1.0,True
60.75,-64.75,0.8614545454545456,0.992,1.0,0.469,1.0,True
60.75,-64.25,0.8898181818181818,1.0,1.0,0.5,1.0,True
