0.232
0.524
0.591
0.717
0.567
0.256
0.287
0.374
0.327
0.154
0.252
0.260
0.248
0.445
0.461
0.524
0.673
0.575
0.681
0.835
0.713
0.291
0.122
0.024
0.000
0.004
0.067
0.398
0.768
0.728
0.508
0.181
0.496
0.980
0.669
0.925
0.831
0.417
0.622
0.457
0.039
0.091
0.161
0.189
0.291
0.807
0.780
0.870
0.709
0.614
0.362
0.665
0.488
0.382
0.878
0.791
0.736
0.614
0.406
0.260
0.528
0.386
0.382
0.047
0.126
0.461
0.685
0.835
0.728
0.854
0.791
0.760
0.437
0.421
0.661
0.693
0.799
0.768
0.583
0.819
0.752
0.496
0.343
0.720
0.543
0.713
0.622
0.386
0.717
0.559
0.374
0.646
0.823
0.854
0.839
0.945
0.961
0.024
0.634
0.476
0.378
0.606
0.390
0.035
0.071
0.150
0.508
0.650
0.563
0.642
0.547
0.531
0.760
0.756
0.972
0.913
0.579
0.150
0.429
0.118
0.000
0.000
0.055
0.071
0.004
0.354
0.693
0.933
0.980
0.902
0.862
0.866
0.937
0.969
0.713
0.429
0.122
0.228
0.358
0.079
0.287
0.957
0.673
0.598
0.445
0.484
0.594
0.500
0.598
0.744
0.504
0.366
0.350
0.398
0.004
0.028
0.000
0.000
0.000
0.126
0.079
0.091
0.488
0.866
1.000
0.933
1.000
0.996
0.965
0.992
0.925
0.614
0.240
0.181
0.327
0.500
0.504
0.996
0.693
0.520
0.504
0.484
0.429
0.409
0.461
0.402
0.394
0.079
0.165
0.000
0.043
0.000
0.283
0.173
0.098
0.016
0.012
0.283
0.949
0.693
0.681
1.000
0.862
0.909
0.933
0.850
0.835
0.673
0.756
0.512
0.354
0.260
0.465
0.618
0.524
0.508
0.488
0.965
0.311
0.319
0.386
0.146
0.079
0.161
0.106
0.016
0.000
0.146
0.280
0.575
1.000
0.469
0.689
0.886
1.000
0.972
0.909
1.000
1.000
0.992
0.646
0.823
0.429
0.150
0.898
0.831
0.890
0.724
0.614
0.209
0.476
0.500
0.500
0.500
0.500
0.492
0.492
0.252
0.008
0.047
0.000
0.024
0.000
0.000
0.000
0.063
0.201
0.579
0.744
0.902
0.996
1.000
0.961
1.000
1.000
1.000
0.898
0.106
0.047
0.043
0.126
0.217
0.500
0.110
0.004
0.055
0.016
0.110
0.484
0.500
0.500
0.500
0.535
0.500
0.500
0.484
0.008
0.063
0.283
0.134
0.000
0.000
0.000
0.016
0.012
0.650
0.787
0.862
0.764
0.555
0.654
1.000
1.000
0.496
1.000
0.787
0.031
0.000
0.000
0.008
0.004
0.055
0.472
0.988
0.772
0.020
0.000
0.000
0.000
0.000
0.496
0.500
0.500
0.650
0.866
0.992
0.976
0.819
0.646
0.736
0.882
0.972
0.929
0.823
0.736
0.323
0.197
0.311
0.441
0.413
0.783
1.000
1.000
1.000
1.000
1.000
1.000
1.000
0.000
0.000
0.000
0.051
0.000
0.354
0.488
0.500
0.500
0.543
0.669
0.000
0.634
0.768
0.000
0.000
0.311
1.000
0.000
0.110
0.409
0.520
0.992
0.992
1.000
1.000
0.980
0.949
0.665
0.524
0.594
0.768
0.728
0.894
0.713
0.567
0.602
0.398
0.358
0.315
0.228
1.000
1.000
1.000
1.000
1.000
1.000
1.000
0.657
0.000
0.118
0.094
0.000
0.000
0.071
0.000
0.449
0.362
0.528
0.945
0.000
0.000
0.000
0.000
0.791
0.780
0.000
1.000
0.799
1.000
1.000
1.000
1.000
1.000
1.000
1.000
0.988
1.000
1.000
1.000
0.988
1.000
0.965
0.992
1.000
1.000
0.980
0.913
0.992
1.000
1.000
0.941
0.902
0.972
1.000
1.000
1.000
0.969
0.756
0.945
0.150
0.000
0.000
0.000
0.000
0.039
0.370
0.650
0.996
0.791
0.409
0.488
0.594
0.980
0.000
0.000
0.000
0.000
0.000
0.000
0.094
0.000
0.000
1.000
0.606
0.520
0.004
0.000
0.000
0.000
0.516
1.000
1.000
1.000
1.000
1.000
1.000
0.976
1.000
0.862
0.740
0.520
0.500
0.535
0.677
0.909
0.870
0.831
0.524
0.504
0.858
0.512
0.205
0.323
0.606
0.000
0.000
0.000
0.000
0.000
0.059
0.689
0.705
0.012
0.866
0.433
0.000
0.311
0.039
0.232
0.587
0.496
0.531
0.000
0.000
0.000
0.000
0.000
0.020
0.909
1.000
0.606
0.012
1.000
0.307
0.429
0.000
0.000
0.000
0.000
0.500
1.000
1.000
0.618
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
0.996
1.000
0.866
0.094
0.299
0.004
0.303
0.209
0.154
0.091
0.669
0.445
0.000
0.098
0.000
0.094
0.307
0.465
0.461
0.291
0.622
0.031
0.421
0.008
0.051
0.118
0.106
0.862
0.134
0.000
0.362
0.224
0.287
0.500
0.465
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.118
0.000
0.016
0.000
0.000
0.000
0.969
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
1.000
0.551
0.476
0.240
0.437
0.378
0.232
0.697
0.925
1.000
0.984
0.953
0.913
0.429
0.846
0.850
1.000
0.362
0.736
0.811
0.008
0.996
0.039
0.685
0.055
0.000
0.000
0.000
0.000
0.000
0.165
0.098
0.799
0.650
0.732
0.500
0.413
0.220
0.000
