latitude,longitude,cloud_cover
64.25,-78.75,0.661
64.25,-78.25,0.843
64.25,-77.75,0.642
64.25,-77.25,0.512
64.25,-76.75,0.413
64.25,-76.25,0.606
64.25,-75.75,0.638
64.25,-75.25,0.594
64.25,-74.75,0.543
64.25,-74.25,0.496
64.25,-73.75,0.362
64.25,-73.25,0.276
64.25,-72.75,0.315
63.75,-79.25,0.677
63.75,-78.75,0.665
63.75,-78.25,0.650
63.75,-77.75,0.614
63.75,-77.25,0.563
63.75,-76.75,0.614
63.75,-76.25,0.744
63.75,-75.75,0.819
63.75,-75.25,0.815
63.75,-74.75,0.835
63.75,-74.25,0.878
63.75,-73.75,0.882
63.75,-73.25,0.579
63.75,-72.75,0.382
63.75,-72.25,0.315
63.75,-71.75,0.362
63.25,-79.75,0.563
63.25,-79.25,0.571
63.25,-78.75,0.630
63.25,-78.25,0.563
63.25,-77.75,0.531
63.25,-77.25,0.622
63.25,-76.75,0.583
63.25,-76.25,0.551
63.25,-75.75,0.591
63.25,-75.25,0.539
63.25,-74.75,0.559
63.25,-74.25,0.508
63.25,-73.75,0.500
63.25,-73.25,0.520
63.25,-72.75,0.665
63.25,-72.25,0.661
63.25,-71.75,0.413
63.25,-71.25,0.370
63.25,-70.75,0.398
62.75,-79.75,0.398
62.75,-79.25,0.409
62.75,-78.75,0.417
62.75,-78.25,0.563
62.75,-77.75,0.551
62.75,-77.25,0.484
62.75,-76.75,0.512
62.75,-76.25,0.571
62.75,-75.75,0.594
62.75,-75.25,0.587
62.75,-74.75,0.575
62.75,-74.25,0.508
62.75,-73.75,0.433
62.75,-73.25,0.496
62.75,-72.75,0.650
62.75,-72.25,0.591
62.75,-71.75,0.606
62.75,-71.25,0.602
62.75,-70.75,0.429
62.75,-70.25,0.465
62.75,-69.75,0.465
62.75,-69.25,0.476
62.75,-68.75,0.563
62.25,-79.75,0.425
62.25,-79.25,0.398
62.25,-78.75,0.425
62.25,-78.25,0.551
62.25,-77.75,0.453
62.25,-77.25,0.402
62.25,-76.75,0.382
62.25,-76.25,0.535
62.25,-75.75,0.594
62.25,-75.25,0.488
62.25,-74.75,0.433
62.25,-74.25,0.441
62.25,-73.75,0.465
62.25,-73.25,0.382
62.25,-72.75,0.453
62.25,-72.25,0.516
62.25,-71.75,0.484
62.25,-71.25,0.476
62.25,-70.75,0.610
62.25,-70.25,0.587
62.25,-69.75,0.642
62.25,-69.25,0.685
62.25,-68.75,0.697
62.25,-68.25,0.555
62.25,-67.75,0.504
62.25,-67.25,0.630
62.25,-65.75,0.862
62.25,-65.25,0.894
62.25,-64.75,0.846
62.25,-64.25,0.807
62.25,-63.75,0.744
61.75,-79.75,0.382
61.75,-79.25,0.413
61.75,-78.75,0.500
61.75,-78.25,0.614
61.75,-77.75,0.386
61.75,-77.25,0.374
61.75,-76.75,0.327
61.75,-76.25,0.339
61.75,-75.75,0.476
61.75,-75.25,0.413
61.75,-74.75,0.465
61.75,-74.25,0.520
61.75,-73.75,0.496
61.75,-73.25,0.394
61.75,-72.75,0.374
61.75,-72.25,0.472
61.75,-71.75,0.579
61.75,-71.25,0.630
61.75,-70.75,0.638
61.75,-70.25,0.594
61.75,-69.75,0.547
61.75,-69.25,0.681
61.75,-68.75,0.827
61.75,-68.25,0.862
61.75,-67.75,0.791
61.75,-67.25,0.764
61.75,-66.75,0.783
61.75,-66.25,0.791
61.75,-65.75,0.819
61.75,-65.25,0.807
61.75,-64.75,0.768
61.75,-64.25,0.665
61.75,-63.75,0.772
61.75,-63.25,0.748
61.25,-79.75,0.504
61.25,-79.25,0.461
61.25,-78.75,0.472
61.25,-78.25,0.965
61.25,-77.75,0.520
61.25,-77.25,0.406
61.25,-76.75,0.417
61.25,-76.25,0.409
61.25,-75.75,0.406
61.25,-75.25,0.504
61.25,-74.75,0.528
61.25,-74.25,0.496
61.25,-73.75,0.524
61.25,-73.25,0.461
61.25,-72.75,0.378
61.25,-72.25,0.406
61.25,-71.75,0.732
61.25,-71.25,0.776
61.25,-70.75,0.744
61.25,-70.25,0.791
61.25,-69.75,0.752
61.25,-69.25,0.677
61.25,-68.75,0.591
61.25,-68.25,0.732
61.25,-67.75,0.850
61.25,-67.25,0.866
61.25,-66.75,0.902
61.25,-66.25,0.720
61.25,-65.75,0.685
61.25,-65.25,0.642
61.25,-64.75,0.697
61.25,-64.25,0.594
61.25,-63.75,0.720
61.25,-63.25,0.783
61.25,-62.75,0.768
60.75,-79.75,0.488
60.75,-79.25,0.492
60.75,-78.75,0.787
60.75,-78.25,0.638
60.75,-77.75,0.378
60.75,-77.25,0.374
60.75,-76.75,0.374
60.75,-76.25,0.378
60.75,-75.75,0.374
60.75,-75.25,0.374
60.75,-74.75,0.374
60.75,-74.25,0.429
60.75,-73.75,0.488
60.75,-73.25,0.531
60.75,-72.75,0.480
60.75,-72.25,0.626
60.75,-71.75,0.772
60.75,-71.25,0.874
60.75,-70.75,0.846
60.75,-70.25,0.705
60.75,-69.75,0.839
60.75,-69.25,0.787
60.75,-68.75,0.866
60.75,-68.25,0.882
60.75,-67.75,0.909
60.75,-67.25,0.756
60.75,-66.75,0.752
60.75,-66.25,0.752
60.75,-65.75,0.709
60.75,-65.25,0.709
60.75,-64.75,0.661
60.75,-64.25,0.728
60.75,-63.75,0.780
60.75,-63.25,0.850
60.75,-62.75,0.728
60.75,-62.25,0.713
60.25,-79.75,0.543
60.25,-79.25,0.953
60.25,-78.75,0.945
60.25,-78.25,0.787
60.25,-77.75,0.413
60.25,-77.25,0.374
60.25,-76.75,0.374
60.25,-76.25,0.394
60.25,-75.75,0.374
60.25,-75.25,0.394
60.25,-74.75,0.461
60.25,-74.25,0.476
60.25,-73.75,0.638
60.25,-73.25,0.646
60.25,-72.75,0.697
60.25,-72.25,0.728
60.25,-71.75,0.799
60.25,-71.25,0.740
60.25,-70.75,0.874
60.25,-70.25,0.839
60.25,-69.75,0.744
60.25,-69.25,0.791
60.25,-68.75,0.835
60.25,-68.25,0.882
60.25,-67.75,0.697
60.25,-67.25,0.803
60.25,-66.75,0.835
60.25,-66.25,0.874
60.25,-65.75,0.854
60.25,-65.25,0.768
60.25,-64.75,0.744
60.25,-64.25,0.772
60.25,-63.75,0.843
60.25,-63.25,0.772
60.25,-62.75,0.744
60.25,-62.25,0.705
60.25,-61.75,0.697
59.75,-80.25,0.831
59.75,-79.75,0.650
59.75,-79.25,0.563
59.75,-78.75,0.575
59.75,-78.25,0.827
59.75,-77.75,0.476
59.75,-77.25,0.472
59.75,-76.75,0.488
59.75,-76.25,0.406
59.75,-75.75,0.449
59.75,-75.25,0.492
59.75,-74.75,0.516
59.75,-74.25,0.591
59.75,-73.75,0.697
59.75,-73.25,0.744
59.75,-72.75,0.799
59.75,-72.25,0.811
59.75,-71.75,0.752
59.75,-71.25,0.795
59.75,-70.75,0.768
59.75,-70.25,0.728
59.75,-69.75,0.748
59.75,-69.25,0.720
59.75,-68.75,0.799
59.75,-68.25,0.650
59.75,-67.75,0.815
59.75,-67.25,0.724
59.75,-66.75,0.697
59.75,-66.25,0.803
59.75,-65.75,0.846
59.75,-65.25,0.583
59.75,-64.75,0.783
59.75,-64.25,0.917
59.75,-63.75,0.736
59.75,-63.25,0.673
59.75,-62.75,0.587
59.75,-62.25,0.587
59.75,-61.75,0.689
59.75,-61.25,0.665
59.25,-80.25,0.748
59.25,-79.75,0.677
59.25,-79.25,0.787
59.25,-78.75,0.937
59.25,-78.25,0.650
59.25,-77.75,0.457
59.25,-77.25,0.500
59.25,-76.75,0.512
59.25,-76.25,0.508
59.25,-75.75,0.488
59.25,-75.25,0.535
59.25,-74.75,0.583
59.25,-74.25,0.650
59.25,-73.75,0.736
59.25,-73.25,0.748
59.25,-72.75,0.795
59.25,-72.25,0.815
59.25,-71.75,0.772
59.25,-71.25,0.807
59.25,-70.75,0.843
59.25,-70.25,0.748
59.25,-69.75,0.693
59.25,-69.25,0.783
59.25,-68.75,0.854
59.25,-68.25,0.720
59.25,-67.75,0.803
59.25,-67.25,0.602
59.25,-66.75,0.854
59.25,-66.25,0.925
59.25,-65.75,0.685
59.25,-65.25,0.610
59.25,-64.75,0.567
59.25,-64.25,0.764
59.25,-63.75,0.744
59.25,-63.25,0.780
59.25,-62.75,0.764
59.25,-62.25,0.764
59.25,-61.75,0.764
59.25,-61.25,0.827
59.25,-60.75,0.957
59.25,-60.25,0.957
58.75,-89.25,0.717
58.75,-88.75,0.535
58.75,-88.25,0.504
58.75,-80.25,0.661
58.75,-79.75,0.772
58.75,-79.25,0.878
58.75,-78.75,0.594
58.75,-78.25,0.583
58.75,-77.75,0.634
58.75,-77.25,0.638
58.75,-76.75,0.594
58.75,-76.25,0.602
58.75,-75.75,0.634
58.75,-75.25,0.681
58.75,-74.75,0.776
58.75,-74.25,0.748
58.75,-73.75,0.709
58.75,-73.25,0.646
58.75,-72.75,0.776
58.75,-72.25,0.803
58.75,-71.75,0.850
58.75,-71.25,0.862
58.75,-70.75,0.799
58.75,-70.25,0.874
58.75,-69.75,0.878
58.75,-69.25,0.874
58.75,-68.75,0.866
58.75,-68.25,0.732
58.75,-67.75,0.673
58.75,-67.25,0.862
58.75,-66.75,0.898
58.75,-66.25,0.630
58.75,-65.75,0.602
58.75,-65.25,0.626
58.75,-64.75,0.677
58.75,-64.25,0.791
58.75,-63.75,0.772
58.75,-63.25,0.736
58.75,-62.75,0.791
58.75,-62.25,0.720
58.75,-61.75,0.803
58.75,-61.25,1.000
58.75,-60.75,0.933
58.75,-60.25,0.882
58.75,-59.75,0.882
58.25,-90.25,0.717
58.25,-89.75,0.693
58.25,-89.25,0.669
58.25,-88.75,0.614
58.25,-88.25,0.480
58.25,-87.75,0.409
58.25,-87.25,0.378
58.25,-80.25,0.748
58.25,-79.75,0.598
58.25,-79.25,0.547
58.25,-78.75,0.744
58.25,-78.25,0.862
58.25,-77.75,0.693
58.25,-77.25,0.642
58.25,-76.75,0.752
58.25,-76.25,0.571
58.25,-75.75,0.626
58.25,-75.25,0.677
58.25,-74.75,0.744
58.25,-74.25,0.579
58.25,-73.75,0.732
58.25,-73.25,0.756
58.25,-72.75,0.638
58.25,-72.25,0.748
58.25,-71.75,0.776
58.25,-71.25,0.831
58.25,-70.75,0.866
58.25,-70.25,0.874
58.25,-69.75,0.874
58.25,-69.25,0.874
58.25,-68.75,0.803
58.25,-68.25,0.732
58.25,-67.75,0.626
58.25,-67.25,0.654
58.25,-66.75,0.642
58.25,-66.25,0.543
58.25,-65.75,0.602
58.25,-65.25,0.638
58.25,-64.75,0.685
58.25,-64.25,0.650
58.25,-63.75,0.799
58.25,-63.25,0.764
58.25,-62.75,0.799
58.25,-62.25,0.744
58.25,-61.75,0.831
58.25,-61.25,0.965
58.25,-60.75,0.945
58.25,-60.25,0.992
58.25,-59.75,0.988
57.75,-91.25,0.720
57.75,-90.75,0.819
57.75,-90.25,0.602
57.75,-89.75,0.614
57.75,-89.25,0.610
57.75,-88.75,0.571
57.75,-88.25,0.547
57.75,-87.75,0.496
57.75,-87.25,0.366
57.75,-86.75,0.476
57.75,-86.25,0.551
57.75,-80.25,0.933
57.75,-79.75,0.772
57.75,-79.25,0.622
57.75,-78.75,0.610
57.75,-78.25,0.646
57.75,-77.75,0.996
57.75,-77.25,0.988
57.75,-76.75,0.744
57.75,-76.25,0.689
57.75,-75.75,0.642
57.75,-75.25,0.740
57.75,-74.75,0.791
57.75,-74.25,0.807
57.75,-73.75,0.839
57.75,-73.25,0.744
57.75,-72.75,0.638
