latitude,longitude,cloud_cover
64.25,-78.75,0.421
64.25,-78.25,0.476
64.25,-77.75,0.606
64.25,-77.25,0.488
64.25,-76.75,0.539
64.25,-76.25,0.555
64.25,-75.75,0.496
64.25,-75.25,0.654
64.25,-74.75,0.713
64.25,-74.25,0.787
64.25,-73.75,0.665
64.25,-73.25,0.634
64.25,-72.75,0.677
63.75,-79.25,0.472
63.75,-78.75,0.429
63.75,-78.25,0.480
63.75,-77.75,0.535
63.75,-77.25,0.567
63.75,-76.75,0.508
63.75,-76.25,0.768
63.75,-75.75,0.811
63.75,-75.25,0.878
63.75,-74.75,0.890
63.75,-74.25,0.862
63.75,-73.75,0.874
63.75,-73.25,0.764
63.75,-72.75,0.571
63.75,-72.25,0.535
63.75,-71.75,0.539
63.25,-79.75,0.500
63.25,-79.25,0.472
63.25,-78.75,0.449
63.25,-78.25,0.512
63.25,-77.75,0.543
63.25,-77.25,0.496
63.25,-76.75,0.728
63.25,-76.25,0.705
63.25,-75.75,0.614
63.25,-75.25,0.673
63.25,-74.75,0.693
63.25,-74.25,0.677
63.25,-73.75,0.665
63.25,-73.25,0.681
63.25,-72.75,0.760
63.25,-72.25,0.894
63.25,-71.75,0.642
63.25,-71.25,0.571
63.25,-70.75,0.524
62.75,-79.75,0.480
62.75,-79.25,0.394
62.75,-78.75,0.358
62.75,-78.25,0.343
62.75,-77.75,0.520
62.75,-77.25,0.594
62.75,-76.75,0.531
62.75,-76.25,0.535
62.75,-75.75,0.594
62.75,-75.25,0.661
62.75,-74.75,0.673
62.75,-74.25,0.681
62.75,-73.75,0.626
62.75,-73.25,0.638
62.75,-72.75,0.567
62.75,-72.25,0.512
62.75,-71.75,0.606
62.75,-71.25,0.776
62.75,-70.75,0.476
62.75,-70.25,0.496
62.75,-69.75,0.524
62.75,-69.25,0.579
62.75,-68.75,0.567
62.25,-79.75,0.228
62.25,-79.25,0.260
62.25,-78.75,0.244
62.25,-78.25,0.413
62.25,-77.75,0.331
62.25,-77.25,0.339
62.25,-76.75,0.469
62.25,-76.25,0.654
62.25,-75.75,0.567
62.25,-75.25,0.516
62.25,-74.75,0.551
62.25,-74.25,0.547
62.25,-73.75,0.583
62.25,-73.25,0.492
62.25,-72.75,0.496
62.25,-72.25,0.480
62.25,-71.75,0.382
62.25,-71.25,0.323
62.25,-70.75,0.618
62.25,-70.25,0.898
62.25,-69.75,0.783
62.25,-69.25,0.705
62.25,-68.75,0.504
62.25,-68.25,0.445
62.25,-67.75,0.429
62.25,-67.25,0.354
62.25,-65.75,0.543
62.25,-65.25,0.441
62.25,-64.75,0.453
62.25,-64.25,0.303
62.25,-63.75,0.370
61.75,-79.75,0.311
61.75,-79.25,0.252
61.75,-78.75,0.354
61.75,-78.25,0.398
61.75,-77.75,0.315
61.75,-77.25,0.350
61.75,-76.75,0.417
61.75,-76.25,0.398
61.75,-75.75,0.354
61.75,-75.25,0.433
61.75,-74.75,0.516
61.75,-74.25,0.500
61.75,-73.75,0.492
61.75,-73.25,0.524
61.75,-72.75,0.433
61.75,-72.25,0.409
61.75,-71.75,0.413
61.75,-71.25,0.346
61.75,-70.75,0.268
61.75,-70.25,0.335
61.75,-69.75,0.630
61.75,-69.25,0.535
61.75,-68.75,0.480
61.75,-68.25,0.539
61.75,-67.75,0.539
61.75,-67.25,0.535
61.75,-66.75,0.610
61.75,-66.25,0.618
61.75,-65.75,0.535
61.75,-65.25,0.571
61.75,-64.75,0.378
61.75,-64.25,0.319
61.75,-63.75,0.358
61.75,-63.25,0.382
61.25,-79.75,0.276
61.25,-79.25,0.311
61.25,-78.75,0.402
61.25,-78.25,0.346
61.25,-77.75,0.370
61.25,-77.25,0.437
61.25,-76.75,0.461
61.25,-76.25,0.520
61.25,-75.75,0.362
61.25,-75.25,0.323
61.25,-74.75,0.295
61.25,-74.25,0.374
61.25,-73.75,0.441
61.25,-73.25,0.409
61.25,-72.75,0.370
61.25,-72.25,0.402
61.25,-71.75,0.508
61.25,-71.25,0.378
61.25,-70.75,0.394
61.25,-70.25,0.362
61.25,-69.75,0.335
61.25,-69.25,0.587
61.25,-68.75,0.594
61.25,-68.25,0.634
61.25,-67.75,0.634
61.25,-67.25,0.646
61.25,-66.75,0.606
61.25,-66.25,0.484
61.25,-65.75,0.500
61.25,-65.25,0.488
61.25,-64.75,0.512
61.25,-64.25,0.614
61.25,-63.75,0.709
61.25,-63.25,0.614
61.25,-62.75,0.512
60.75,-79.75,0.280
60.75,-79.25,0.362
60.75,-78.75,0.417
60.75,-78.25,0.425
60.75,-77.75,0.563
60.75,-77.25,0.370
60.75,-76.75,0.327
60.75,-76.25,0.197
60.75,-75.75,0.240
60.75,-75.25,0.240
60.75,-74.75,0.260
60.75,-74.25,0.228
60.75,-73.75,0.224
60.75,-73.25,0.406
60.75,-72.75,0.512
60.75,-72.25,0.256
60.75,-71.75,0.429
60.75,-71.25,0.433
60.75,-70.75,0.433
60.75,-70.25,0.480
60.75,-69.75,0.496
60.75,-69.25,0.433
60.75,-68.75,0.441
60.75,-68.25,0.500
