latitude,longitude,cloud_cover
64.25,-78.75,0.307
64.25,-78.25,0.453
64.25,-77.75,0.402
64.25,-77.25,0.421
64.25,-76.75,0.291
64.25,-76.25,0.413
64.25,-75.75,0.508
64.25,-75.25,0.453
64.25,-74.75,0.406
64.25,-74.25,0.429
64.25,-73.75,0.307
64.25,-73.25,0.335
64.25,-72.75,0.354
63.75,-79.25,0.201
63.75,-78.75,0.217
63.75,-78.25,0.350
63.75,-77.75,0.425
63.75,-77.25,0.445
63.75,-76.75,0.398
63.75,-76.25,0.610
63.75,-75.75,0.606
63.75,-75.25,0.386
63.75,-74.75,0.398
63.75,-74.25,0.500
63.75,-73.75,0.469
63.75,-73.25,0.457
63.75,-72.75,0.256
63.75,-72.25,0.228
63.75,-71.75,0.146
63.25,-79.75,0.217
63.25,-79.25,0.228
63.25,-78.75,0.386
63.25,-78.25,0.224
63.25,-77.75,0.433
63.25,-77.25,0.276
63.25,-76.75,0.402
63.25,-76.25,0.598
63.25,-75.75,0.622
63.25,-75.25,0.520
63.25,-74.75,0.323
63.25,-74.25,0.291
63.25,-73.75,0.315
63.25,-73.25,0.260
63.25,-72.75,0.476
63.25,-72.25,0.563
63.25,-71.75,0.224
63.25,-71.25,0.272
63.25,-70.75,0.173
62.75,-79.75,0.138
62.75,-79.25,0.134
62.75,-78.75,0.299
62.75,-78.25,0.319
62.75,-77.75,0.319
62.75,-77.25,0.343
62.75,-76.75,0.402
62.75,-76.25,0.429
62.75,-75.75,0.417
62.75,-75.25,0.409
62.75,-74.75,0.398
62.75,-74.25,0.248
62.75,-73.75,0.189
62.75,-73.25,0.087
62.75,-72.75,0.217
62.75,-72.25,0.209
62.75,-71.75,0.217
62.75,-71.25,0.433
62.75,-70.75,0.165
62.75,-70.25,0.177
62.75,-69.75,0.075
62.75,-69.25,0.150
62.75,-68.75,0.228
62.25,-79.75,0.165
62.25,-79.25,0.181
62.25,-78.75,0.126
62.25,-78.25,0.465
62.25,-77.75,0.335
62.25,-77.25,0.543
62.25,-76.75,0.693
62.25,-76.25,0.650
62.25,-75.75,0.598
62.25,-75.25,0.551
62.25,-74.75,0.402
62.25,-74.25,0.449
62.25,-73.75,0.457
62.25,-73.25,0.311
62.25,-72.75,0.177
62.25,-72.25,0.130
62.25,-71.75,0.150
62.25,-71.25,0.146
62.25,-70.75,0.205
62.25,-70.25,0.252
62.25,-69.75,0.567
62.25,-69.25,0.705
62.25,-68.75,0.311
62.25,-68.25,0.169
62.25,-67.75,0.260
62.25,-67.25,0.319
62.25,-65.75,0.575
62.25,-65.25,0.843
62.25,-64.75,0.583
62.25,-64.25,0.575
62.25,-63.75,0.669
61.75,-79.75,0.169
61.75,-79.25,0.154
61.75,-78.75,0.173
61.75,-78.25,0.394
61.75,-77.75,0.189
61.75,-77.25,0.287
61.75,-76.75,0.398
61.75,-76.25,0.555
61.75,-75.75,0.555
61.75,-75.25,0.598
61.75,-74.75,0.575
61.75,-74.25,0.602
61.75,-73.75,0.579
61.75,-73.25,0.524
61.75,-72.75,0.539
61.75,-72.25,0.445
61.75,-71.75,0.335
61.75,-71.25,0.209
61.75,-70.75,0.114
61.75,-70.25,0.004
61.75,-69.75,0.028
61.75,-69.25,0.146
61.75,-68.75,0.260
61.75,-68.25,0.465
61.75,-67.75,0.559
61.75,-67.25,0.854
61.75,-66.75,0.862
61.75,-66.25,0.630
61.75,-65.75,0.724
