54.25,-96.25
54.25,-95.75
54.25,-95.25
54.25,-94.75
54.25,-94.25
54.25,-93.75
54.25,-93.25
54.25,-92.75
54.25,-92.25
54.25,-91.75
54.25,-91.25
54.25,-90.75
54.25,-90.25
54.25,-89.75
54.25,-89.25
54.25,-88.75
54.25,-88.25
54.25,-87.75
54.25,-87.25
54.25,-86.75
54.25,-86.25
54.25,-85.75
54.25,-85.25
54.25,-84.75
54.25,-84.25
54.25,-83.75
54.25,-83.25
54.25,-82.75
54.25,-82.25
54.25,-81.75
54.25,-81.25
54.25,-80.75
54.25,-80.25
54.25,-79.75
54.25,-79.25
54.25,-78.75
54.25,-78.25
54.25,-77.75
54.25,-77.25
54.25,-76.75
54.25,-76.25
54.25,-75.75
54.25,-75.25
54.25,-74.75
54.25,-74.25
54.25,-73.75
54.25,-73.25
54.25,-72.75
54.25,-72.25
54.25,-71.75
54.25,-71.25
54.25,-70.75
54.25,-70.25
54.25,-69.75
54.25,-69.25
54.25,-68.75
54.25,-68.25
54.25,-67.75
54.25,-67.25
54.25,-66.75
54.25,-66.25
54.25,-65.75
54.25,-65.25
54.25,-64.75
54.25,-64.25
54.25,-63.75
54.25,-63.25
54.25,-62.75
54.25,-62.25
54.25,-61.75
54.25,-61.25
54.25,-60.75
54.25,-60.25
54.25,-59.75
54.25,-59.25
54.25,-58.75
54.25,-58.25
54.25,-57.75
54.25,-57.25
54.25,-56.75
54.25,-56.25
54.25,-55.75
54.25,-55.25
54.25,-54.75
54.25,-54.25
53.75,-96.75
53.75,-96.25
53.75,-95.75
53.75,-95.25
53.75,-94.75
53.75,-94.25
53.75,-93.75
53.75,-93.25
53.75,-92.75
53.75,-92.25
53.75,-91.75
53.75,-91.25
53.75,-90.75
53.75,-90.25
53.75,-89.75
53.75,-89.25
53.75,-88.75
53.75,-88.25
53.75,-87.75
53.75,-87.25
53.75,-86.75
53.75,-86.25
53.75,-85.75
53.75,-85.25
53.75,-84.75
53.75,-84.25
53.75,-83.75
53.75,-83.25
53.75,-82.75
53.75,-82.25
53.75,-81.75
53.75,-81.25
53.75,-80.75
53.75,-80.25
53.75,-79.75
53.75,-79.25
53.75,-78.75
53.75,-78.25
53.75,-77.75
53.75,-77.25
53.75,-76.75
53.75,-76.25
53.75,-75.75
53.75,-75.25
53.75,-74.75
53.75,-74.25
53.75,-73.75
53.75,-73.25
53.75,-72.75
53.75,-72.25
53.75,-71.75
53.75,-71.25
53.75,-70.75
53.75,-70.25
53.75,-69.75
53.75,-69.25
53.75,-68.75
53.75,-68.25
53.75,-67.75
53.75,-67.25
53.75,-66.75
53.75,-66.25
53.75,-65.75
53.75,-65.25
53.75,-64.75
53.75,-64.25
53.75,-63.75
53.75,-63.25
53.75,-62.75
53.75,-62.25
53.75,-61.75
53.75,-61.25
53.75,-60.75
53.75,-60.25
53.75,-59.75
53.75,-59.25
53.75,-58.75
53.75,-58.25
53.75,-57.75
53.75,-57.25
53.75,-56.75
53.75,-56.25
53.75,-55.75
53.75,-55.25
53.75,-54.75
53.75,-54.25
53.75,-53.75
53.25,-96.75
53.25,-96.25
53.25,-95.75
53.25,-95.25
53.25,-94.75
53.25,-94.25
53.25,-93.75
53.25,-93.25
53.25,-92.75
53.25,-92.25
53.25,-91.75
53.25,-91.25
53.25,-90.75
53.25,-90.25
53.25,-89.75
53.25,-89.25
53.25,-88.75
53.25,-88.25
53.25,-87.75
53.25,-87.25
53.25,-86.75
53.25,-86.25
53.25,-85.75
53.25,-85.25
53.25,-84.75
53.25,-84.25
53.25,-83.75
53.25,-83.25
53.25,-82.75
53.25,-82.25
53.25,-81.75
53.25,-81.25
53.25,-80.75
53.25,-80.25
53.25,-79.75
53.25,-79.25
53.25,-78.75
53.25,-78.25
53.25,-77.75
53.25,-77.25
53.25,-76.75
53.25,-76.25
53.25,-75.75
53.25,-75.25
53.25,-74.75
53.25,-74.25
53.25,-73.75
53.25,-73.25
53.25,-72.75
53.25,-72.25
53.25,-71.75
53.25,-71.25
53.25,-70.75
53.25,-70.25
53.25,-69.75
53.25,-69.25
53.25,-68.75
53.25,-68.25
53.25,-67.75
53.25,-67.25
53.25,-66.75
53.25,-66.25
53.25,-65.75
53.25,-65.25
53.25,-64.75
53.25,-64.25
53.25,-63.75
53.25,-63.25
53.25,-62.75
53.25,-62.25
53.25,-61.75
53.25,-61.25
53.25,-60.75
53.25,-60.25
53.25,-59.75
53.25,-59.25
53.25,-58.75
53.25,-58.25
53.25,-57.75
53.25,-57.25
53.25,-56.75
53.25,-56.25
53.25,-55.75
53.25,-55.25
53.25,-54.75
53.25,-54.25
53.25,-53.75
52.75,-96.75
52.75,-96.25
52.75,-95.75
52.75,-95.25
52.75,-94.75
52.75,-94.25
52.75,-93.75
52.75,-93.25
52.75,-92.75
52.75,-92.25
52.75,-91.75
52.75,-91.25
52.75,-90.75
52.75,-90.25
52.75,-89.75
52.75,-89.25
52.75,-88.75
52.75,-88.25
52.75,-87.75
52.75,-87.25
52.75,-86.75
52.75,-86.25
52.75,-85.75
52.75,-85.25
52.75,-84.75
52.75,-84.25
52.75,-83.75
52.75,-83.25
52.75,-82.75
52.75,-82.25
52.75,-81.75
52.75,-81.25
52.75,-80.75
52.75,-80.25
52.75,-79.75
52.75,-79.25
52.75,-78.75
52.75,-78.25
52.75,-77.75
52.75,-77.25
52.75,-76.75
52.75,-76.25
52.75,-75.75
52.75,-75.25
52.75,-74.75
52.75,-74.25
52.75,-73.75
52.75,-73.25
52.75,-72.75
52.75,-72.25
52.75,-71.75
52.75,-71.25
52.75,-70.75
52.75,-70.25
52.75,-69.75
52.75,-69.25
52.75,-68.75
52.75,-68.25
52.75,-67.75
52.75,-67.25
52.75,-66.75
52.75,-66.25
52.75,-65.75
52.75,-65.25
52.75,-64.75
52.75,-64.25
52.75,-63.75
52.75,-63.25
52.75,-62.75
52.75,-62.25
52.75,-61.75
52.75,-61.25
52.75,-60.75
52.75,-60.25
52.75,-59.75
52.75,-59.25
52.75,-58.75
52.75,-58.25
52.75,-57.75
52.75,-57.25
52.75,-56.75
52.75,-56.25
52.75,-55.75
52.75,-55.25
52.75,-54.75
52.75,-54.25
52.75,-53.75
52.25,-96.75
52.25,-96.25
52.25,-95.75
52.25,-95.25
52.25,-94.75
52.25,-94.25
52.25,-93.75
52.25,-93.25
52.25,-92.75
52.25,-92.25
52.25,-91.75
52.25,-91.25
52.25,-90.75
52.25,-90.25
52.25,-89.75
52.25,-89.25
52.25,-88.75
52.25,-88.25
52.25,-87.75
52.25,-87.25
52.25,-86.75
52.25,-86.25
52.25,-85.75
52.25,-85.25
52.25,-84.75
52.25,-84.25
52.25,-83.75
52.25,-83.25
52.25,-82.75
52.25,-82.25
52.25,-81.75
52.25,-81.25
52.25,-80.75
52.25,-80.25
52.25,-79.75
52.25,-79.25
52.25,-78.75
52.25,-78.25
52.25,-77.75
52.25,-77.25
52.25,-76.75
52.25,-76.25
52.25,-75.75
52.25,-75.25
52.25,-74.75
52.25,-74.25
52.25,-73.75
52.25,-73.25
52.25,-72.75
52.25,-72.25
52.25,-71.75
52.25,-71.25
52.25,-70.75
52.25,-70.25
52.25,-69.75
52.25,-69.25
52.25,-68.75
52.25,-68.25
52.25,-67.75
52.25,-67.25
52.25,-66.75
52.25,-66.25
52.25,-65.75
52.25,-65.25
52.25,-64.75
52.25,-64.25
52.25,-63.75
52.25,-63.25
52.25,-62.75
52.25,-62.25
52.25,-61.75
52.25,-61.25
52.25,-60.75
52.25,-60.25
52.25,-59.75
52.25,-59.25
52.25,-58.75
52.25,-58.25
52.25,-57.75
52.25,-57.25
52.25,-56.75
52.25,-56.25
52.25,-55.75
52.25,-55.25
52.25,-54.75
52.25,-54.25
52.25,-53.75
51.75,-96.75
51.75,-96.25
51.75,-95.75
51.75,-95.25
51.75,-94.75
51.75,-94.25
51.75,-93.75
51.75,-93.25
51.75,-92.75
51.75,-92.25
51.75,-91.75
51.75,-91.25
51.75,-90.75
51.75,-90.25
51.75,-89.75
51.75,-89.25
51.75,-88.75
51.75,-88.25
51.75,-87.75
51.75,-87.25
51.75,-86.75
51.75,-86.25
51.75,-85.75
51.75,-85.25
51.75,-84.75
51.75,-84.25
51.75,-83.75
51.75,-83.25
51.75,-82.75
51.75,-82.25
51.75,-81.75
51.75,-81.25
51.75,-80.75
51.75,-80.25
51.75,-79.75
51.75,-79.25
51.75,-78.75
51.75,-78.25
51.75,-77.75
51.75,-77.25
51.75,-76.75
51.75,-76.25
51.75,-75.75
51.75,-75.25
51.75,-74.75
51.75,-74.25
51.75,-73.75
51.75,-73.25
51.75,-72.75
51.75,-72.25
51.75,-71.75
51.75,-71.25
51.75,-70.75
51.75,-70.25
51.75,-69.75
51.75,-69.25
51.75,-68.75
51.75,-68.25
51.75,-67.75
51.75,-67.25
51.75,-66.75
51.75,-66.25
51.75,-65.75
51.75,-65.25
51.75,-64.75
51.75,-64.25
51.75,-63.75
51.75,-63.25
51.75,-62.75
51.75,-62.25
51.75,-61.75
51.75,-61.25
51.75,-60.75
51.75,-60.25
51.75,-59.75
51.75,-59.25
51.75,-58.75
51.75,-58.25
51.75,-57.75
51.75,-57.25
51.75,-56.75
51.75,-56.25
51.75,-55.75
51.75,-55.25
51.75,-54.75
51.75,-54.25
51.75,-53.75
51.75,-53.25
51.25,-96.75
51.25,-96.25
51.25,-95.75
51.25,-95.25
51.25,-94.75
51.25,-94.25
51.25,-93.75
51.25,-93.25
51.25,-92.75
51.25,-92.25
51.25,-91.75
51.25,-91.25
51.25,-90.75
51.25,-90.25
51.25,-89.75
51.25,-89.25
51.25,-88.75
51.25,-88.25
51.25,-87.75
51.25,-87.25
51.25,-86.75
51.25,-86.25
51.25,-85.75
51.25,-85.25
51.25,-84.75
51.25,-84.25
51.25,-83.75
51.25,-83.25
51.25,-82.75
51.25,-82.25
51.25,-81.75
51.25,-81.25
51.25,-80.75
51.25,-80.25
51.25,-79.75
51.25,-79.25
51.25,-78.75
51.25,-78.25
51.25,-77.75
51.25,-77.25
51.25,-76.75
51.25,-76.25
51.25,-75.75
51.25,-75.25
51.25,-74.75
51.25,-74.25
51.25,-73.75
51.25,-73.25
51.25,-72.75
51.25,-72.25
51.25,-71.75
51.25,-71.25
51.25,-70.75
51.25,-70.25
51.25,-69.75
51.25,-69.25
51.25,-68.75
51.25,-68.25
51.25,-67.75
51.25,-67.25
51.25,-66.75
51.25,-66.25
51.25,-65.75
51.25,-65.25
51.25,-64.75
51.25,-64.25
51.25,-63.75
51.25,-63.25
51.25,-62.75
51.25,-62.25
51.25,-61.75
51.25,-61.25
51.25,-60.75
51.25,-60.25
51.25,-59.75
51.25,-59.25
51.25,-58.75
51.25,-58.25
51.25,-57.75
51.25,-57.25
51.25,-56.75
51.25,-56.25
51.25,-55.75
51.25,-55.25
51.25,-54.75
51.25,-54.25
51.25,-53.75
51.25,-53.25
51.25,-52.75
51.25,-52.25
50.75,-123.75
50.75,-123.25
50.75,-122.75
50.75,-122.25
50.75,-121.75
50.75,-121.25
50.75,-120.75
50.75,-120.25
50.75,-119.75
50.75,-119.25
50.75,-118.75
50.75,-118.25
50.75,-117.75
50.75,-117.25
50.75,-116.75
50.75,-116.25
50.75,-115.75
50.75,-115.25
50.75,-114.75
50.75,-114.25
50.75,-113.75
50.75,-113.25
50.75,-112.75
50.75,-112.25
