latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover,inside_us
59.25,-67.75,0.635,0.77,0.6000000000000001,0.0,1.0,True
59.25,-67.25,0.5855,0.681,0.8,0.102,0.878,True
59.25,-66.75,0.575,0.6105,0.0,0.079,1.0,True
59.25,-66.25,0.75,1.0,1.0,0.0,1.0,True
59.25,-65.75,0.7745,0.8975,1.0,0.303,1.0,True
59.25,-65.25,0.743,0.738,0.4,0.496,1.0,True
59.25,-64.75,0.9762500000000001,0.994,0.8,0.917,1.0,True
59.25,-64.25,0.75675,0.789,0.6000000000000001,0.449,1.0,True
59.25,-63.75,0.495,0.47450000000000003,0.4,0.031,1.0,True
59.25,-63.25,0.308,0.11599999999999999,0.0,0.0,1.0,True
59.25,-62.75,0.26175,0.0235,0.0,0.0,1.0,True
59.25,-62.25,0.4065,0.309,0.0,0.008,1.0,True
59.25,-61.75,0.43025,0.3585,0.0,0.004,1.0,True
59.25,-61.25,0.73125,0.935,1.0,0.055,1.0,True
59.25,-60.75,0.863,0.99,1.0,0.472,1.0,True
59.25,-60.25,0.997,1.0,1.0,0.988,1.0,True
58.75,-89.25,0.433,0.4545,0.0,0.051,0.772,True
58.75,-88.75,0.515,0.571,0.8,0.02,0.898,True
58.75,-88.25,0.55325,0.6065,0.0,0.0,1.0,True
58.75,-80.25,0.569,0.6379999999999999,0.0,0.0,1.0,True
58.75,-79.75,0.64575,0.7915,1.0,0.0,1.0,True
58.75,-79.25,0.5985,0.6970000000000001,1.0,0.0,1.0,True
58.75,-78.75,0.626,0.748,1.0,0.008,1.0,True
58.75,-78.25,0.6525000000000001,0.75,1.0,0.11,1.0,True
58.75,-77.75,0.7155,0.75,1.0,0.362,1.0,True
58.75,-77.25,0.757,0.825,1.0,0.378,1.0,True
58.75,-76.75,0.742,0.933,1.0,0.102,1.0,True
58.75,-76.25,0.75,0.996,1.0,0.008,1.0,True
58.75,-75.75,0.75375,0.988,1.0,0.039,1.0,True
58.75,-75.25,0.7835,0.9095,1.0,0.315,1.0,True
58.75,-74.75,0.7304999999999999,0.823,1.0,0.276,1.0,True
58.75,-74.25,0.6859999999999999,0.868,1.0,0.008,1.0,True
58.75,-73.75,0.7205,0.9410000000000001,1.0,0.0,1.0,True
58.75,-73.25,0.60425,0.7224999999999999,0.8,0.0,0.972,True
58.75,-72.75,0.6307499999999999,0.6435,0.2,0.24,0.996,True
58.75,-72.25,0.7165,0.876,0.8,0.118,0.996,True
58.75,-71.75,0.61325,0.756,0.6000000000000001,0.063,0.878,True
58.75,-71.25,0.38575000000000004,0.2875,0.2,0.035,0.933,True
58.75,-70.75,0.47725000000000006,0.49,0.0,0.039,0.89,True
58.75,-70.25,0.48124999999999996,0.5195,0.0,0.059,0.827,True
58.75,-69.75,0.58975,0.5905,0.2,0.213,0.965,True
58.75,-69.25,0.39549999999999996,0.352,0.0,0.024,0.854,True
58.75,-68.75,0.7115,0.8265,0.0,0.193,1.0,True
58.75,-68.25,0.76775,0.994,1.0,0.083,1.0,True
58.75,-67.75,0.80225,1.0,1.0,0.209,1.0,True
58.75,-67.25,0.79625,0.8565,1.0,0.472,1.0,True
58.75,-66.75,0.7885,0.9095,1.0,0.335,1.0,True
58.75,-66.25,0.54025,0.547,0.0,0.067,1.0,True
58.75,-65.75,0.6595,0.7735000000000001,1.0,0.091,1.0,True
58.75,-65.25,0.75475,0.8915,1.0,0.236,1.0,True
58.75,-64.75,0.627,0.754,1.0,0.0,1.0,True
58.75,-64.25,0.633,0.766,0.0,0.0,1.0,True
58.75,-63.75,0.372,0.244,0.0,0.0,1.0,True
58.75,-63.25,0.3365,0.1515,0.0,0.043,1.0,True
