latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover,inside_us
59.25,-77.25,0.5768,0.5,0.4,0.0,1.0,True
59.25,-76.75,0.5756,0.5335,1.0,0.0,1.0,True
59.25,-76.25,0.6761999999999999,0.886,1.0,0.0,1.0,True
59.25,-75.75,0.65825,0.6950000000000001,1.0,0.0,1.0,True
59.25,-75.25,0.6480499999999999,0.7204999999999999,1.0,0.0,1.0,True
59.25,-74.75,0.61945,0.616,1.0,0.0,1.0,True
59.25,-74.25,0.6602,0.8445,1.0,0.0,1.0,True
59.25,-73.75,0.6718500000000001,0.8975,1.0,0.0,1.0,True
59.25,-73.25,0.5274,0.6165,0.0,0.0,1.0,True
59.25,-72.75,0.6482499999999999,0.884,1.0,0.0,1.0,True
59.25,-72.25,0.6878,0.9315,0.8,0.0,1.0,True
59.25,-71.75,0.6661499999999999,0.945,1.0,0.0,1.0,True
59.25,-71.25,0.65845,0.892,0.8,0.0,1.0,True
59.25,-70.75,0.6989500000000001,0.986,1.0,0.0,1.0,True
59.25,-70.25,0.6927,0.9664999999999999,1.0,0.0,1.0,True
59.25,-69.75,0.5695,0.764,0.0,0.0,1.0,True
59.25,-69.25,0.64505,0.8955,1.0,0.0,1.0,True
59.25,-68.75,0.659,0.925,1.0,0.0,1.0,True
59.25,-68.25,0.7377499999999999,0.8465,0.8,0.0,1.0,True
59.25,-67.75,0.6967000000000001,0.766,0.6000000000000001,0.0,1.0,True
59.25,-67.25,0.6609999999999999,0.7795000000000001,1.0,0.0,1.0,True
59.25,-66.75,0.68685,0.8109999999999999,1.0,0.0,1.0,True
59.25,-66.25,0.7532,1.0,1.0,0.0,1.0,True
59.25,-65.75,0.796,0.986,1.0,0.0,1.0,True
59.25,-65.25,0.7819,1.0,1.0,0.0,1.0,True
59.25,-64.75,0.8832999999999999,0.994,1.0,0.004,1.0,True
59.25,-64.25,0.82205,0.984,1.0,0.087,1.0,True
59.25,-63.75,0.70935,0.9445,1.0,0.0,1.0,True
59.25,-63.25,0.6946,0.921,1.0,0.0,1.0,True
59.25,-62.75,0.6466000000000001,0.9015,1.0,0.0,1.0,True
59.25,-62.25,0.6327499999999999,0.8725,1.0,0.0,1.0,True
59.25,-61.75,0.6373000000000001,0.88,1.0,0.0,1.0,True
